Unnamed: 0,cluster,star,element,synth_teff,synth_teff_err,synth_logg,synth_logg_err,synth_MH,synth_MH_err,synth_vmic,synth_vmic_err,synth_vmac,synth_vmac_err,synth_vsini,synth_vsini_err,synth_R,synth_R_err,vel_atomic,vel_atomic_err,synth_x_over_h,synth_x_over_h_err,synth_absolute_abund,synth_absolute_abund_err,synth_nlines,snr
2155,NGC_2539,G5727496566055456000,Zn 1,4950.81,21.19232644142687,2.585,0.040620192023179784,-0.14500000000000002,0.030822070014844875,1.5950000000000002,0.032787192621510065,4.115,0.0070710678118653236,4.925,0.08529361054615989,45000.0,0.0,-0.16499999999999998,0.2531304011769428,-0.24373393596288015,0.13459871841886162,4.0755,0.1329927911580172,1.0,74.5
2156,NGC_2539,G5727496566055456000,Zr 1,4950.81,21.19232644142687,2.585,0.040620192023179784,-0.14500000000000002,0.030822070014844875,1.5950000000000002,0.032787192621510065,4.115,0.0070710678118653236,4.925,0.08529361054615989,45000.0,0.0,-0.16499999999999998,0.2531304011769428,-0.04527500000000002,0.17213706021656114,2.62785,0.16999322045305218,1.0,74.5
2157,NGC_2539,G5727496566055456000,Zr 2,4950.81,21.19232644142687,2.585,0.040620192023179784,-0.14500000000000002,0.030822070014844875,1.5950000000000002,0.032787192621510065,4.115,0.0070710678118653236,4.925,0.08529361054615989,45000.0,0.0,-0.16499999999999998,0.2531304011769428,-0.015575000000000012,0.12620169372872933,2.6148,0.12452165474326145,1.0,74.5
2158,NGC_2539,G5727498558920282496,Al 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.05455874822915978,0.0132,6.4178,0.0352,3.0,77.0
2159,NGC_2539,G5727498558920282496,Ba 2,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,0.32693851762584386,0.0223,2.4483,0.0004,2.0,77.0
2160,NGC_2539,G5727498558920282496,Ca 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,0.006521311870832255,0.0256,6.3642,0.0444,19.0,77.0
2161,NGC_2539,G5727498558920282496,Ce 2,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.009050000000000002,0.142,1.5558,0.1356,1.0,77.0
2162,NGC_2539,G5727498558920282496,Co 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.1033155273858036,0.0273,4.7918,0.078,20.0,77.0
2163,NGC_2539,G5727498558920282496,Cr 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.002705739280542463,0.0392,5.5994,0.0386,11.0,77.0
2164,NGC_2539,G5727498558920282496,Cu 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.10297306155776495,0.0339,4.012,0.0526,2.0,77.0
2165,NGC_2539,G5727498558920282496,Fe 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.011564184524326046,0.0312,7.3976,0.0485,102.0,77.0
2166,NGC_2539,G5727498558920282496,Fe 2,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,0.054229522639612865,0.0311,7.3361,0.054000000000000006,5.0,77.0
2167,NGC_2539,G5727498558920282496,Mg 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.07740143304366139,0.0385,7.4496,0.1412,5.0,77.0
2168,NGC_2539,G5727498558920282496,Mn 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.13686819096506933,0.0664,5.4209,0.0438,6.0,77.0
2169,NGC_2539,G5727498558920282496,Mo 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.029125000000000012,0.1791,2.1790000000000003,0.179,1.0,77.0
2170,NGC_2539,G5727498558920282496,Na 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.15536055433045143,0.0083,6.4742,0.0193,3.0,77.0
2171,NGC_2539,G5727498558920282496,Nd 2,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,0.13713871612725845,0.0222,1.5709,0.0111,2.0,77.0
2172,NGC_2539,G5727498558920282496,Ni 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.06657922984084196,0.0331,6.1731,0.0426,30.0,77.0
2173,NGC_2539,G5727498558920282496,Pr 2,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.016250000000000014,0.1731,1.0507,0.1668,1.0,77.0
2174,NGC_2539,G5727498558920282496,Sc 2,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.05747028861429791,0.0328,3.0821,0.099,5.0,77.0
2175,NGC_2539,G5727498558920282496,Si 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.08058076918580886,0.0449,7.5197,0.0544,8.0,77.0
2176,NGC_2539,G5727498558920282496,Ti 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.04778988977029487,0.0549,4.8014,0.0477,11.0,77.0
2177,NGC_2539,G5727498558920282496,Ti 2,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.06100587990180287,0.038,4.8344,0.0901,12.0,77.0
2178,NGC_2539,G5727498558920282496,V 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.06268936007255546,0.0533,3.7978,0.0446,18.0,77.0
2179,NGC_2539,G5727498558920282496,Y 2,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,0.11110276743268412,0.0268,2.2717,0.0656,2.0,77.0
2180,NGC_2539,G5727498558920282496,Zn 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.12668393596288013,0.1237,4.1926,0.122,1.0,77.0
2181,NGC_2539,G5727498558920282496,Zr 1,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.002825000000000015,0.2115,2.6703,0.2098,1.0,77.0
2182,NGC_2539,G5727498558920282496,Zr 2,5059.88,20.22,2.8,0.04,-0.13,0.03,1.49,0.03,4.0,0.0,5.3,0.08,45000.0,0.0,-0.12,0.26,-0.03352500000000002,0.1327,2.5969,0.1311,1.0,77.0
2183,NGC_2632,G661271173693364864,Al 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.07339125177084023,0.02012529502889336,6.552300000000002,0.028335534228244395,3.0,166.5
2184,NGC_2632,G661271173693364864,Ba 2,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.23028851762584385,0.017994582518080268,2.3516,0.020392216652438646,2.0,166.5
2185,NGC_2632,G661271173693364864,Ca 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.11387131187083226,0.020078035262445372,6.445,0.047714594203450984,20.0,166.5
2186,NGC_2632,G661271173693364864,Ce 2,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,-0.0020000000000000018,0.1119828781555466,1.56285,0.103682050037603,1.0,166.5
2187,NGC_2632,G661271173693364864,Co 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.05798447261419641,0.025519061503119587,4.9723,0.09606841312314883,20.0,166.5
2188,NGC_2632,G661271173693364864,Cr 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.13564426071945754,0.027685871848291143,5.7197,0.042054607357577344,11.5,166.5
2189,NGC_2632,G661271173693364864,Cu 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.04397693844223506,0.010299757278693514,4.1589,0.020963539777432868,2.0,166.5
2190,NGC_2632,G661271173693364864,Fe 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.10743581547567395,0.02191899860851312,7.5215999999999985,0.051893930280910515,103.0,166.5
2191,NGC_2632,G661271173693364864,Fe 2,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.13717952263961286,0.016076302435572676,7.37025,0.07342511491308668,5.0,166.5
2192,NGC_2632,G661271173693364864,Mg 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.035498566956338615,0.032744007085266764,7.5625,0.14316068769044105,5.0,166.5
2193,NGC_2632,G661271173693364864,Mn 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.07573180903493068,0.030533260553042806,5.597899999999999,0.15365373409064936,6.0,166.5
2194,NGC_2632,G661271173693364864,Mo 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.040274999999999984,0.09633581888373607,2.24845,0.096273711365045,1.0,166.5
2195,NGC_2632,G661271173693364864,Na 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.08868944566954856,0.011312272097151835,6.7585,0.012947200469599813,3.0,166.5
2196,NGC_2632,G661271173693364864,Nd 2,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.11353871612725845,0.021313376081700437,1.54725,0.042137957947674685,2.0,166.5
2197,NGC_2632,G661271173693364864,Ni 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.10122077015915804,0.02155974257731293,6.3267,0.056494269620909324,29.5,166.5
2198,NGC_2632,G661271173693364864,Pr 2,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.034399999999999986,0.11750938260411377,1.10135,0.10796021257852356,1.0,166.5
2199,NGC_2632,G661271173693364864,Sc 2,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.08747971138570207,0.010320247090065236,3.2646,0.08312598871592441,5.0,166.5
2200,NGC_2632,G661271173693364864,Si 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.12056923081419113,0.03399922793241047,7.65415,0.04364269698357335,8.0,166.5
2201,NGC_2632,G661271173693364864,Ti 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.08566011022970513,0.017580315696824104,4.9469,0.0512193322877212,11.0,166.5
2202,NGC_2632,G661271173693364864,Ti 2,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.10999412009819712,0.029551353606899294,4.97265,0.09086344149326504,12.0,166.5
2203,NGC_2632,G661271173693364864,V 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.09921063992744453,0.02476348117692664,3.9499,0.06172618974147032,17.5,166.5
2204,NGC_2632,G661271173693364864,Y 2,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.16780276743268413,0.018850530496513883,2.3284,0.04835310227896451,2.0,166.5
2205,NGC_2632,G661271173693364864,Zn 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,-0.05503393596288015,0.08151622537875512,4.26425,0.07886677056910597,1.0,166.5
2206,NGC_2632,G661271173693364864,Zr 1,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,0.08087499999999999,0.10823456009981286,2.7539,0.10489576969544576,1.0,166.5
2207,NGC_2632,G661271173693364864,Zr 2,4982.81,11.963930165292696,2.8200000000000003,0.02872281323269023,-0.01,0.033166247903554,1.515,0.02598076211353324,3.835,0.0212132034355966,3.885,0.6181019333410955,45000.0,0.0,17.57,25.103390707233164,-0.012775000000000016,0.09016466880103316,2.61765,0.08786505277981684,1.0,166.5
2208,NGC_2632,G661297080936069632,Al 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.0830079184375069,0.007976423592897592,6.5494,0.02949237189511889,3.0,214.33333333333331
2209,NGC_2632,G661297080936069632,Ba 2,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.21397185095917717,0.03178287449415347,2.3353333333333333,0.03099948028238177,2.0,214.33333333333331
2210,NGC_2632,G661297080936069632,Ca 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.11088797853749892,0.024085080674789344,6.442433333333334,0.05173986213098495,19.33333333333333,214.33333333333331
2211,NGC_2632,G661297080936069632,Ce 2,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.044183333333333324,0.09800432530137522,1.609033333333333,0.08828506857523155,1.0,214.33333333333331
2212,NGC_2632,G661297080936069632,Co 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.06441780594752974,0.02265342750618056,4.9857000000000005,0.09262500262408152,20.0,214.33333333333331
2213,NGC_2632,G661297080936069632,Cr 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.12522759405279088,0.02415073037772932,5.7106,0.057822486975224366,10.666666666666666,214.33333333333331
2214,NGC_2632,G661297080936069632,Cu 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.047060271775568395,0.03338402811724992,4.149566666666667,0.04972455239729285,1.6666666666666667,214.33333333333331
2215,NGC_2632,G661297080936069632,Fe 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.10413581547567395,0.025560125195311548,7.519566666666668,0.05716238079172159,98.0,214.33333333333331
2216,NGC_2632,G661297080936069632,Fe 2,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.12209618930627954,0.03397871883007559,7.369766666666666,0.04506515036896888,5.0,214.33333333333331
2217,NGC_2632,G661297080936069632,Mg 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.03813190028967195,0.03853885485238675,7.565133333333333,0.1581868234433927,5.0,214.33333333333331
2218,NGC_2632,G661297080936069632,Mn 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.10619847570159734,0.031962286804572936,5.6102333333333325,0.16691946494575693,6.0,214.33333333333331
2219,NGC_2632,G661297080936069632,Mo 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.016808333333333324,0.08037597761631131,2.224933333333333,0.08028221748584463,1.0,214.33333333333331
2220,NGC_2632,G661297080936069632,Na 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.1076727790028819,0.02316414854420032,6.788266666666666,0.02305934373162748,3.0,214.33333333333331
2221,NGC_2632,G661297080936069632,Nd 2,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.13710538279392512,0.05009472138969445,1.6151666666666664,0.08066842284589705,1.3333333333333333,214.33333333333331
2222,NGC_2632,G661297080936069632,Ni 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.10768743682582471,0.02803147040976148,6.331533333333333,0.06571368029396757,29.66666666666667,214.33333333333331
2223,NGC_2632,G661297080936069632,Pr 2,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.057716666666666666,0.1090478946762996,1.1246666666666667,0.09869179860105452,1.0,214.33333333333331
2224,NGC_2632,G661297080936069632,Sc 2,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.10259637805236874,0.032713266082398086,3.2682333333333333,0.10624546003372458,5.0,214.33333333333331
2225,NGC_2632,G661297080936069632,Si 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.1331858974808578,0.028635195903720382,7.665933333333334,0.05119428136466463,7.666666666666668,214.33333333333331
2226,NGC_2632,G661297080936069632,Ti 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.08511011022970512,0.016511208314354226,4.9641,0.0415207712409638,11.0,214.33333333333331
2227,NGC_2632,G661297080936069632,Ti 2,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.11092745343153046,0.021427189373420967,5.038566666666667,0.11066205813697444,11.0,214.33333333333331
2228,NGC_2632,G661297080936069632,V 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.09544397326077786,0.02480996663529486,3.9453666666666662,0.06304681681981349,18.0,214.33333333333331
2229,NGC_2632,G661297080936069632,Y 2,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.18193610076601746,0.018738225932865445,2.3425333333333334,0.04417077968270177,2.0,214.33333333333331
2230,NGC_2632,G661297080936069632,Zn 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,-0.10811726929621349,0.08597193986670561,4.211133333333334,0.08349064485185001,1.0,214.33333333333331
2231,NGC_2632,G661297080936069632,Zr 1,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,0.054408333333333316,0.09090048282477807,2.727466666666667,0.08682035091689816,1.0,214.33333333333331
2232,NGC_2632,G661297080936069632,Zr 2,4925.786666666667,17.732476796356877,2.733333333333334,0.026034165586355518,-0.02,0.034641016151377546,1.6033333333333335,0.020275875100994017,3.883333333333333,0.015275252316519385,4.226666666666667,1.5187092472813146,45000.0,0.0,22.903333333333336,19.99241550633084,-0.018658333333333346,0.08362560081166001,2.611733333333333,0.08107963849067025,1.0,214.33333333333331
2233,NGC_2632,G661324431287688448,Al 1,5016.6399999999985,17.646881452539496,2.75,0.02872281323269,0.04,0.03,1.5950000000000002,0.02598076211353324,3.825,0.007071067811865481,3.705,0.5472430904086407,45000.0,0.0,16.91,24.15586264243113,0.12814125177084024,0.011652038448271616,6.6091,0.024349743325135908,3.0,184.5
2234,NGC_2632,G661324431287688448,Ba 2,5016.6399999999985,17.646881452539496,2.75,0.02872281323269,0.04,0.03,1.5950000000000002,0.02598076211353324,3.825,0.007071067811865481,3.705,0.5472430904086407,45000.0,0.0,16.91,24.15586264243113,0.27598851762584387,0.026877778926094324,2.3973,0.02579694749384111,2.0,184.5
2235,NGC_2632,G661324431287688448,Ca 1,5016.6399999999985,17.646881452539496,2.75,0.02872281323269,0.04,0.03,1.5950000000000002,0.02598076211353324,3.825,0.007071067811865481,3.705,0.5472430904086407,45000.0,0.0,16.91,24.15586264243113,0.16977131187083225,0.013416966870347413,6.49695,0.050651233943508234,20.0,184.5
2236,NGC_2632,G661324431287688448,Ce 2,5016.6399999999985,17.646881452539496,2.75,0.02872281323269,0.04,0.03,1.5950000000000002,0.02598076211353324,3.825,0.007071067811865481,3.705,0.5472430904086407,45000.0,0.0,16.91,24.15586264243113,0.06075,0.09937645596417696,1.62565,0.08981062019605479,1.0,184.5
2237,NGC_2632,G661324431287688448,Co 1,5016.6399999999985,17.646881452539496,2.75,0.02872281323269,0.04,0.03,1.5950000000000002,0.02598076211353324,3.825,0.007071067811865481,3.705,0.5472430904086407,45000.0,0.0,16.91,24.15586264243113,0.11068447261419641,0.028429254299049068,5.0377,0.09333739872098427,20.0,184.5
2238,NGC_2632,G661324431287688448,Cr 1,5016.6399999999985,17.646881452539496,2.75,0.02872281323269,0.04,0.03,1.5950000000000002,0.02598076211353324,3.825,0.007071067811865481,3.705,0.5472430904086407,45000.0,0.0,16.91,24.15586264243113,0.18949426071945755,0.026862985686628357,5.77125,0.0430312096041931,11.5,184.5
